pl_name,tic_id,pl_orbper,pl_tranmid,pl_trandur
K2-186 b,TIC 203228393,41.4661,2457154.847,6.12
K2-341 b,TIC 175290685,36.552551,2457152.708694,6.25
K2-341 b,TIC 175290685,36.556251,2457152.70536,
K2-341 b,TIC 175290685,36.5563,2457152.7063,6.408
K2-187 b,TIC 332024125,0.773987,2457140.318,1.5792
K2-187 b,TIC 332024125,0.77392,2457142.64378,
K2-187 b,TIC 332024125,0.77401,2457184.43637,
K2-187 b,TIC 332024125,0.773981,2457141.09349,
K2-188 b,TIC 175236511,1.742169,2457140.47617,
K2-188 b,TIC 175236511,1.742983,2457142.21335,
K2-189 b,TIC 422349881,5.1763,2457253.20439,
K2-189 b,TIC 422349881,2.588309,2457222.1435,
K2-189 b,TIC 422349881,2.58819,2457219.5578,2.22
K2-190 c,TIC 392469577,21.574023,2457228.69256,
K2-195 c,TIC 178941218,28.482786,2457243.00895,
K2-195 c,TIC 178941218,28.4707,2457243.0235,5.976
K2-196 b,TIC 178954837,48.324222,2457227.89072,
Kepler-42 b,TIC 63126862,1.2137672,2455003.48329,
Kepler-42 b,TIC 63126862,1.21377042,2455003.48364,
Kepler-42 b,TIC 63126862,1.21377206,,
Kepler-42 b,TIC 63126862,1.213770222,2455003.483722,0.5359
Kepler-42 b,TIC 63126862,1.213770423,2455003.483645,
Kepler-42 b,TIC 63126862,1.213770423,2455003.483645,0.5532
Kepler-42 b,TIC 63126862,1.2137703,2455003.48283,0.5423
Kepler-42 b,TIC 63126862,1.213770222,2455003.483722,0.5359
Kepler-42 b,TIC 63126862,1.2137706,2454964.64297,
Kepler-42 b,TIC 63126862,1.213770222,2455003.483722,0.5359
Kepler-42 b,TIC 63126862,,,
Kepler-42 b,TIC 63126862,1.213770222,2455003.483722,0.5359
Kepler-42 b,TIC 63126862,,,
K2-201 b,TIC 125060509,1.059806,2457301.9847,1.7496
K2-201 b,TIC 125060509,1.05979,2457301.98415,
K2-201 c,TIC 125060509,22.779878,2457319.78302,
K2-201 c,TIC 125060509,22.7768,2457319.7875,3.648
K2-202 b,TIC 441907126,3.405087,2457304.2522,2.0328
K2-202 b,TIC 441907126,3.405164,2457304.25153,
K2-381 b,TIC 10195089,7.939256,2457304.84484,
K2-381 b,TIC 10195089,7.9389334,2457304.844,
K2-381 b,TIC 10195089,7.9388,2457304.8454,1.464
K2-381 d,TIC 10195089,26.804998,2457307.91225,
K2-381 d,TIC 10195089,26.8054,2457307.9132,2.928
K2-381 d,TIC 10195089,26.803023,2457307.9152,
K2-382 b,TIC 187960878,21.700156,2457314.3647,
K2-382 b,TIC 187960878,21.697619,2457314.37023,
K2-382 b,TIC 187960878,21.7,2457314.3647,4.104
K2-383 b,TIC 31244979,1.866025,2457302.0911,1.9632
K2-383 b,TIC 31244979,1.865979,2457302.09125,
K2-383 b,TIC 31244979,1.865962,2457302.0928,
K2-203 b,TIC 333605244,9.6897,2457396.6577,3.552
K2-203 b,TIC 333605244,9.695101,2457396.63878,
K2-203 b,TIC 333605244,9.6952,2457435.4189,3.1032
K2-204 b,TIC 248351386,7.05647,2457396.5064,4.464
K2-204 b,TIC 248351386,7.055908,2457452.955,4.5696
K2-204 b,TIC 248351386,7.055784,2457396.50862,
K2-205 b,TIC 344661825,26.672263,2457413.41914,
K2-205 b,TIC 344661825,26.682,2457413.4025,6.048
K2-206 b,TIC 257392778,18.294549,2457396.57661,
K2-207 b,TIC 257571543,12.48749,2457403.64459,
K2-207 b,TIC 257571543,12.4904,2457403.6429,4.296
K2-208 b,TIC 399722652,4.19097,2457430.039,1.944
K2-208 b,TIC 399722652,4.19121,2457392.3184,2.184
K2-208 b,TIC 399722652,4.190948,2457396.51164,
K2-209 b,TIC 257436461,2.080615,2457394.2331,
K2-210 b,TIC 388801714,0.57023,2457465.80382,
K2-210 b,TIC 388801714,0.570233,2457393.95803,
K2-211 b,TIC 399731211,0.669558,2457393.81364,
K2-211 b,TIC 399731211,0.669573,2457392.4742,1.3248
K2-211 b,TIC 399731211,0.669532,2457395.82322,
K2-211 b,TIC 399731211,0.669561,2457432.6479,1.2912
K2-213 b,TIC 257435562,8.13087,2457399.00256,
K2-215 b,TIC 376905329,8.26947,2457394.33,2.232
K2-215 b,TIC 376905329,8.269648,2457394.33225,
K2-217 b,TIC 405333767,14.0721,2457395.0102,5.688
K2-217 b,TIC 405333767,14.074524,2457395.00447,
K2-218 b,TIC 266014458,8.68055,2457396.4588,3.84
K2-218 b,TIC 266014458,8.679885,2457396.45914,
K2-219 b,TIC 266014079,3.901287,2457396.7453,
K2-219 b,TIC 266014079,3.9009,2457392.8408,3.408
K2-219 c,TIC 266014079,6.66767,2457398.41574,
K2-219 c,TIC 266014079,6.6674,2457398.4167,4.824
K2-219 d,TIC 266014079,11.137278,2457404.59425,
K2-219 d,TIC 266014079,11.13878,2457393.4499,4.896
K2-221 b,TIC 257801011,2.399094,2457395.35581,
K2-221 b,TIC 257801011,2.398982,2457392.9598,2.5032
K2-223 b,TIC 98594138,0.50565,2457583.564,0.9
K2-223 b,TIC 98594138,0.50557,2457637.66396,
K2-223 b,TIC 98594138,0.50557,2457583.062,
K2-223 c,TIC 98594138,4.56327,2457582.9755,2.8
K2-223 c,TIC 98594138,4.562546,2457628.61208,
K2-223 c,TIC 98594138,4.564169,2457582.97339,
K2-224 b,TIC 32425577,4.47904,2457585.6719,2.4
K2-224 b,TIC 32425577,4.478591,2457585.67412,
K2-224 c,TIC 32425577,10.09607,2457588.40888,
K2-224 c,TIC 32425577,10.09489,2457588.4157,3.6
K2-225 b,TIC 98677125,15.871455,2457587.36823,
K2-225 b,TIC 98677125,15.8723,2457619.1111,6.192
K2-225 b,TIC 98677125,15.87209,2457587.3754,4.6
K2-226 b,TIC 176938958,3.27109,2457620.0082,2.3232
K2-226 b,TIC 176938958,3.27108,2457584.0247,2.4
K2-226 b,TIC 176938958,3.271106,2457584.02613,
K2-227 b,TIC 156599123,13.621832,2457592.23831,
K2-228 b,TIC 98751904,2.69828,2457583.1943,1.5
K2-228 b,TIC 98751904,2.698368,2457583.19285,
K2-229 b,TIC 98720809,0.58424,2457582.88613,
K2-229 b,TIC 98720809,0.584216,2457646.56655,
K2-229 b,TIC 98720809,0.58426,2457583.4691,1.5
K2-229 b,TIC 98720809,0.584249,,
K2-229 b,TIC 98720809,0.584,,
K2-229 c,TIC 98720809,8.32727,2457586.3431,2.5
K2-229 c,TIC 98720809,8.32801,2457586.33508,
K2-229 c,TIC 98720809,8.32834,,
K2-230 b,TIC 288527728,2.86041,2457582.5918,2.6
K2-230 b,TIC 288527728,2.860636,2457585.44963,
EPIC 229004835 b,TIC 94924543,16.13655,2457597.6294,2.1
EPIC 229004835 b,TIC 94924543,16.140442,2457597.62469,
EPIC 229004835 b,TIC 94924543,16.141132,2457920.44584,
K2-259 b,TIC 377259959,15.482399,2457585.70531,
K2-259 b,TIC 377259959,15.48043,2457585.7094,4.2
K2-80 d,TIC 242961495,28.8819,2457082.9257,4.224
K2-80 d,TIC 242961495,28.867253,2457082.93709,
EPIC 228836835 b,TIC 51641442,0.728113,2457585.45061,
EPIC 228836835 b,TIC 51641442,0.72813,2457583.2622,0.7992
K2-331 c,TIC 46296576,22.99592,2458113.30425,3.72
K2-331 c,TIC 46296576,22.996591,2458113.304754,4.43
K2-333 b,TIC 330690135,14.759859,2458525.4295,
K2-333 b,TIC 330690135,14.759595,2458097.39324,4.1088
K2-333 b,TIC 330690135,14.75650149447,2459558.616394,4.9375033
K2-333 b,TIC 330690135,14.759287,2458097.395983,4.96
K2-334 b,TIC 330687113,5.113823,2458096.81018,2.1504
K2-334 b,TIC 330687113,5.113981,2458096.810228,2.46
K2-334 b,TIC 330687113,5.11383503556,2459503.123608,2.4556787
K2-334 b,TIC 330687113,5.1138428,2458209.31601,
K2-342 b,TIC 197215129,11.561514,2458099.10708,3.0744
K2-342 b,TIC 197215129,11.561052,2458099.10726,3.73
K2-343 c,TIC 197246627,7.67689,2457144.6262,2.232
K2-343 c,TIC 197246627,7.676972,2457144.624554,2.2
K2-343 c,TIC 197246627,7.676984,2458096.56938,1.7592
K2-344 b,TIC 203289099,3.3557219,2460280.32405,1.599
K2-344 b,TIC 203289099,3.35585,2458095.747731,1.76
K2-344 b,TIC 203289099,3.355854,2458095.74687,1.524
K2-348 b,TIC 117275513,4.688625,2458096.7131,2.3136
K2-348 b,TIC 117275513,4.688418,2458096.716772,2.75
K2-348 b,TIC 117275513,4.6886342,2460276.929305,2.651
K2-348 c,TIC 117275513,12.550896,2458104.42819,2.8296
K2-348 c,TIC 117275513,12.550171,2458104.435651,3.68
K2-352 c,TIC 86130229,8.234885,2458098.716929,3.59
K2-352 c,TIC 86130229,8.236486,2458098.71419,3.1032
K2-352 d,TIC 86130229,14.871387,2458103.622842,4.14
K2-352 d,TIC 86130229,14.869943,2458103.6095,2.8632
G 9-40 b,TIC 203214081,5.7459996,2458319.65105,
G 9-40 b,TIC 203214081,5.7459945,2460261.803357,1.185
G 9-40 b,TIC 203214081,5.745912,2458095.55671,1.1328
G 9-40 b,TIC 203214081,5.746007,2458497.77747,1.3368
G 9-40 b,TIC 203214081,5.7459982,2459503.32682,1.693
HD 80653 b,TIC 55315929,0.719573,2458134.4244,1.7976
HD 80653 b,TIC 55315929,0.71957120984,2459526.091298,1.7575219
HD 80653 b,TIC 55315929,0.719597,2458095.56479,1.5336
HD 80653 b,TIC 55315929,0.719573,2458134.4244,
Kepler-21 b,TIC 121214185,2.7858212,2455093.83716,
Kepler-21 b,TIC 121214185,2.785755,2455093.8369,3.438666
Kepler-21 b,TIC 121214185,2.785821236,2455093.83731,3.5599
Kepler-21 b,TIC 121214185,,,
Kepler-21 b,TIC 121214185,2.785821236,2455093.83731,
Kepler-21 b,TIC 121214185,2.785821693,2455093.836498,3.4834
Kepler-21 b,TIC 121214185,2.785821693,2455093.836498,3.4834
Kepler-21 b,TIC 121214185,2.78578,2456798.7188,3.5904
Kepler-21 b,TIC 121214185,2.785821693,,
Kepler-21 b,TIC 121214185,2.78581504,2454954.547707,3.8375
Kepler-21 b,TIC 121214185,2.785821693,2455093.836498,3.4834
Kepler-21 b,TIC 121214185,2.785819,2455093.8369,3.4109
Kepler-21 b,TIC 121214185,2.785821693,2455093.836498,3.4834
Kepler-8 b,TIC 123233041,3.522498573,,
Kepler-8 b,TIC 123233041,3.522498573,2454954.1194294,3.19061
Kepler-8 b,TIC 123233041,,,
Kepler-8 b,TIC 123233041,3.522498573,2454954.1194294,3.19061
Kepler-8 b,TIC 123233041,3.522498573,2454954.1194294,3.19061
Kepler-8 b,TIC 123233041,3.522475097,2459445.304166,3.2804955
Kepler-8 b,TIC 123233041,3.52249913,2454954.118595,3.1984
Kepler-8 b,TIC 123233041,3.52254,2454954.1182,
Kepler-8 b,TIC 123233041,3.52249905,2455003.433596,
Kepler-8 b,TIC 123233041,3.522498429,2454954.1194228,
Kepler-8 b,TIC 123233041,3.52249865,2454954.119425,3.3119
Kepler-8 b,TIC 123233041,3.5224984671,2454954.11945,
Kepler-8 b,TIC 123233041,3.5225047,2454954.11844,
Kepler-8 b,TIC 123233041,3.522498429,2454954.1194228,3.19843
Kepler-8 b,TIC 123233041,3.5224991,2454954.11931,
Kepler-8 b,TIC 123233041,3.522498573,2454954.1194294,3.19061
KOI-984 b,TIC 122784501,4.287455473,2455095.062951,1.49004
KOI-984 b,TIC 122784501,4.28816271,2454953.497262,1.8608
KOI-984 b,TIC 122784501,4.287455473,2455095.062951,1.49004
KOI-984 b,TIC 122784501,4.2881785,,
KOI-984 b,TIC 122784501,4.28746668,2455095.06245,1.5693
KOI-984 b,TIC 122784501,4.28746668,2455095.06245,
KOI-984 b,TIC 122784501,4.2881785,2454957.7837,1.58
KOI-984 b,TIC 122784501,4.287455473,2455095.062951,1.49004
KOI-984 b,TIC 122784501,4.2873775,2455095.06411,1.548
Kepler-505 b,TIC 158631520,27.5219767,2454967.779567,4.2616
Kepler-505 b,TIC 158631520,27.52197994,2455022.823547,4.0704
Kepler-505 b,TIC 158631520,27.52197994,2455022.823547,4.0704
Kepler-505 b,TIC 158631520,27.52194772,2455022.824523,4.047
Kepler-505 b,TIC 158631520,,,
Kepler-505 b,TIC 158631520,27.52197994,2455022.823547,4.0704
Kepler-505 b,TIC 158631520,27.521732,2455022.8256,4.0468
Kepler-505 b,TIC 158631520,27.52197994,2455022.823547,4.0704
Kepler-505 b,TIC 158631520,27.52194772,2455022.824523,
Kepler-505 b,TIC 158631520,27.5219609912,2455022.82543,
Kepler-745 b,TIC 137307173,9.93143556,2454969.49303,5.659
Kepler-745 b,TIC 137307173,9.93143556,2454969.49303,5.659
Kepler-745 b,TIC 137307173,9.93153577,2454969.477083,5.8005
Kepler-745 b,TIC 137307173,9.93143556,2454969.49303,5.659
Kepler-745 b,TIC 137307173,9.93143556,2454969.49303,5.659
Kepler-745 b,TIC 137307173,9.93146307,2454969.49128,5.678
Kepler-745 b,TIC 137307173,9.9313455303,2454969.49446,
Kepler-745 b,TIC 137307173,,,
Kepler-745 b,TIC 137307173,9.93161,2454969.4865,5.8836
Kepler-745 b,TIC 137307173,9.93146307,2454969.49128,
Kepler-262 c,TIC 122673489,,,
Kepler-262 c,TIC 122673489,21.85347,2454977.3174,3.5258
Kepler-262 c,TIC 122673489,21.85378912,2454977.315565,3.5814
Kepler-262 c,TIC 122673489,21.8536791,2454977.3165,3.342
Kepler-262 c,TIC 122673489,21.8536302184,2454977.31955,
Kepler-262 c,TIC 122673489,21.85362905,2454977.32031,
Kepler-262 c,TIC 122673489,21.8536791,2454977.3165,3.342
Kepler-262 c,TIC 122673489,21.8536791,2454977.3165,3.342
Kepler-262 c,TIC 122673489,21.8536791,,
Kepler-262 c,TIC 122673489,21.85362905,2454977.32031,3.439
Kepler-262 c,TIC 122673489,21.853722,2454977.31467,3.49
Kepler-262 c,TIC 122673489,21.8536791,2454977.3165,3.342
Kepler-748 b,TIC 137545963,7.40742502,2455188.49652,3.675
Kepler-748 b,TIC 137545963,7.40742793,2455188.49521,3.5804
Kepler-748 b,TIC 137545963,7.40742793,2455188.49521,3.5804
Kepler-748 b,TIC 137545963,7.40742793,2455188.49521,3.5804
Kepler-748 b,TIC 137545963,7.40742793,2455188.49521,3.5804
Kepler-748 b,TIC 137545963,7.40742502,2455188.49652,
Kepler-748 b,TIC 137545963,7.40758,2455188.4892,3.6294
Kepler-748 b,TIC 137545963,,,
Kepler-748 b,TIC 137545963,7.4073921378,2455188.49626,
Kepler-264 b,TIC 137347078,40.8065333,2454988.71586,13.135
Kepler-264 b,TIC 137347078,40.8068494,2454988.71295,13.459
Kepler-264 b,TIC 137347078,40.80686,2454988.7178,14.048
Kepler-264 b,TIC 137347078,40.8068494,2454988.71295,13.459
Kepler-264 b,TIC 137347078,40.8068494,2454988.71295,13.459
Kepler-264 b,TIC 137347078,40.8065333,2454988.71586,
Kepler-264 b,TIC 137347078,40.806231,2454988.71209,14.253
Kepler-264 b,TIC 137347078,40.8068494,2454988.71295,13.459
Kepler-264 b,TIC 137347078,,,
Kepler-264 b,TIC 137347078,40.80657815,2454988.720633,14.4398
Kepler-264 b,TIC 137347078,40.8092144034,2454988.68574,
Kepler-264 b,TIC 137347078,40.8068494,,
HD 73344 b,TIC 175193677,15.613426,2458095.89291,3.0144
HD 73344 b,TIC 175193677,15.611,2458095.9,3.304
HD 73344 b,TIC 175193677,15.604,2458484.6,
HD 73344 b,TIC 175193677,15.61136332661,2459547.722323,3.2002615
Kepler-1732 b,TIC 137547023,32.3123975,2454966.8627,6.075
Kepler-1732 b,TIC 137547023,32.31153,2454966.8755,5.8943
Kepler-1732 b,TIC 137547023,32.3122867,2454966.867,6.569
Kepler-1732 b,TIC 137547023,32.3123975,2454966.8627,6.075
Kepler-1732 b,TIC 137547023,32.31240082,,
Kepler-1732 b,TIC 137547023,32.3122867,2454966.867,
Kepler-1732 b,TIC 137547023,32.31253348,2454966.862529,5.9216
Kepler-1732 b,TIC 137547023,32.3123975,2454966.8627,6.075
Kepler-263 b,TIC 137637249,16.56805949,2454979.15237,4.2513
Kepler-263 b,TIC 137637249,16.56808299,2454979.15463,4.3389
Kepler-263 b,TIC 137637249,16.5682448062,2454979.14153,
Kepler-263 b,TIC 137637249,,,
Kepler-263 b,TIC 137637249,16.56805949,2454979.15237,4.2513
Kepler-263 b,TIC 137637249,16.568087,2454979.15154,4.143
Kepler-263 b,TIC 137637249,16.56806842,2454979.15285,4.2647
Kepler-263 b,TIC 137637249,16.56806,2454979.1531,4.1494
Kepler-263 b,TIC 137637249,16.56805949,,
Kepler-263 b,TIC 137637249,16.56806842,2454979.15285,
Kepler-263 b,TIC 137637249,16.56805949,2454979.15237,4.2513
Kepler-263 b,TIC 137637249,16.56805949,2454979.15237,4.2513
Kepler-261 b,TIC 137148674,,,
Kepler-261 b,TIC 137148674,10.38121981,2454966.069482,3.0794
Kepler-261 b,TIC 137148674,10.3812323295,2455101.02418,
Kepler-261 b,TIC 137148674,10.381227,2455101.02361,2.759
Kepler-261 b,TIC 137148674,10.38122447,2455101.02421,
Kepler-261 b,TIC 137148674,10.38123451,2455101.024093,2.7336
Kepler-261 b,TIC 137148674,10.38123451,2455101.024093,2.7336
Kepler-261 b,TIC 137148674,10.38123451,,
Kepler-261 b,TIC 137148674,10.381209,2455101.0236,2.8096
Kepler-261 b,TIC 137148674,10.38122447,2455101.02421,2.715
Kepler-261 b,TIC 137148674,10.38123451,2455101.024093,2.7336
Kepler-261 b,TIC 137148674,10.38123451,2455101.024093,2.7336
K2-368 d,TIC 38136597,20.201085,2456988.5374,
K2-368 d,TIC 38136597,20.2009,2456988.5398,3.576
K2-368 c,TIC 38136597,9.660186,2456977.8722,
K2-368 c,TIC 38136597,9.65869,2456977.875,2.856
Kepler-1733 b,TIC 122781795,9.22969,2454971.4338,2.7144
Kepler-1733 b,TIC 122781795,9.22958009,2454971.44186,2.293
Kepler-1733 b,TIC 122781795,9.22958009,2454971.44186,2.293
Kepler-1733 b,TIC 122781795,9.22958009,2454971.44186,2.293
Kepler-1733 b,TIC 122781795,9.229579926,,
Kepler-1733 b,TIC 122781795,9.22961384,2454971.43961,2.235
Kepler-1733 b,TIC 122781795,9.22961384,2454971.43961,
Kepler-754 b,TIC 138036531,14.5596237,2454968.96181,5.76
Kepler-754 b,TIC 138036531,14.5596237,2454968.96181,5.76
Kepler-754 b,TIC 138036531,14.5596237,2454968.96181,5.76
Kepler-754 b,TIC 138036531,14.55916,2454968.971,6.3273
Kepler-754 b,TIC 138036531,14.5596237,2454968.96181,5.76
Kepler-754 b,TIC 138036531,,,
Kepler-754 b,TIC 138036531,14.5598556,2454968.95038,5.624
Kepler-754 b,TIC 138036531,14.5598556,2454968.95038,
K2-373 b,TIC 27626711,11.0213,2457150.2916,4.32
K2-373 b,TIC 27626711,11.02066,2457150.2894,
Kepler-753 b,TIC 351056774,5.747719,2454966.2978,1.9402
Kepler-753 b,TIC 351056774,,,
Kepler-753 b,TIC 351056774,5.747711909,2454966.29939,1.8923
Kepler-753 b,TIC 351056774,5.747725012,2454966.29818,1.8222
Kepler-753 b,TIC 351056774,5.747725012,2454966.29818,1.8222
Kepler-753 b,TIC 351056774,5.7477212388,2454966.29935,
Kepler-753 b,TIC 351056774,5.747711909,2454966.29939,
Kepler-753 b,TIC 351056774,5.74771193,2454966.299782,2.1906
Kepler-753 b,TIC 351056774,5.747725012,2454966.29818,1.8222
Kepler-753 b,TIC 351056774,5.747725012,2454966.29818,1.8222
K2-339 b,TIC 175241633,19.508,2457153.0076,3.792
K2-339 b,TIC 175241633,19.507428,2457153.004667,3.4
Kepler-752 b,TIC 137548225,18.82744023,2455029.19088,
Kepler-752 b,TIC 137548225,18.82744023,2455029.19088,4.664
Kepler-752 b,TIC 137548225,18.82747265,2455029.18905,4.732
Kepler-752 b,TIC 137548225,18.82729,2455029.1907,4.6464
Kepler-752 b,TIC 137548225,,,
Kepler-752 b,TIC 137548225,18.82756878,2455010.358202,4.8676
Kepler-752 b,TIC 137548225,18.82747265,2455029.18905,4.732
Kepler-752 b,TIC 137548225,18.8276133925,2455029.19442,
Kepler-752 b,TIC 137548225,18.82747265,2455029.18905,4.732
Kepler-752 b,TIC 137548225,18.82747265,2455029.18905,4.732
K2-343 b,TIC 197246627,2.787174,2457141.32497,1.46
K2-343 b,TIC 197246627,2.78711,2457141.3237,1.728
Kepler-766 b,TIC 138036952,6.1002925931,2454968.58578,
Kepler-766 b,TIC 138036952,6.10027621,2454968.58656,
Kepler-766 b,TIC 138036952,6.10027804,2454968.58673,4.7487
Kepler-766 b,TIC 138036952,6.10030088,2454968.582213,5.0771
Kepler-766 b,TIC 138036952,6.100295,2454968.5846,5.0691
Kepler-766 b,TIC 138036952,6.10027804,2454968.58673,4.7487
Kepler-766 b,TIC 138036952,6.10027804,2454968.58673,4.7487
Kepler-766 b,TIC 138036952,6.10027621,2454968.58656,4.7476
Kepler-766 b,TIC 138036952,6.10027804,2454968.58673,4.7487
Kepler-771 b,TIC 121276933,8.73485836,2454968.08331,4.444
Kepler-771 b,TIC 121276933,8.73485836,2454968.08331,4.444
Kepler-771 b,TIC 121276933,8.7348852,2454968.0818,
Kepler-771 b,TIC 121276933,8.73485836,2454968.08331,4.444
Kepler-771 b,TIC 121276933,8.7348852,2454968.0818,4.49
Kepler-771 b,TIC 121276933,8.73477,2454968.0856,4.4921
Kepler-771 b,TIC 121276933,8.73485836,2454968.08331,4.444
Kepler-771 b,TIC 121276933,8.7348752471,2454968.08108,
Kepler-771 b,TIC 121276933,,,
EPIC 212624936 c,TIC 2764004,11.811437,2457233.78707,
EPIC 212624936 c,TIC 2764004,11.81387,2457221.9709,2.064
Kepler-773 b,TIC 122682991,3.749103,2454968.1082,1.7549
Kepler-773 b,TIC 122682991,3.7490924547,2454968.1108,
Kepler-773 b,TIC 122682991,3.749105745,2454968.10837,
Kepler-773 b,TIC 122682991,3.749100061,2454968.10921,1.8438
Kepler-773 b,TIC 122682991,3.749100061,2454968.10921,1.8438
Kepler-773 b,TIC 122682991,,,
Kepler-773 b,TIC 122682991,3.749105745,2454968.10837,1.9826
Kepler-773 b,TIC 122682991,3.749100061,,
Kepler-773 b,TIC 122682991,3.749100061,2454968.10921,1.8438
Kepler-773 b,TIC 122682991,3.749100061,2454968.10921,1.8438
Kepler-773 b,TIC 122682991,3.74907923,2454968.113456,2.2294
K2-379 b,TIC 90090343,8.777247,2457303.9091,
K2-379 b,TIC 90090343,8.7783,2457303.9054,2.904
K2-380 b,TIC 90605642,9.40172,2457302.9343,2.112
K2-380 b,TIC 90605642,9.401312,2457302.9354,
Kepler-767 b,TIC 137220387,161.5280101,2455031.00109,3.6935
Kepler-767 b,TIC 137220387,,,
Kepler-767 b,TIC 137220387,161.5280101,2455031.00109,3.6935
Kepler-767 b,TIC 137220387,161.5278347,2455031.00137,
Kepler-767 b,TIC 137220387,161.5280101,2455031.00109,3.6935
Kepler-767 b,TIC 137220387,161.5266,2455031.0015,3.6648
Kepler-767 b,TIC 137220387,161.52811673,2455031.000248,3.7776
Kepler-767 b,TIC 137220387,161.5278347,2455031.00137,3.6734
Kepler-767 b,TIC 137220387,161.5280101,2455031.00109,3.6935
Kepler-260 b,TIC 137348863,,,
Kepler-260 b,TIC 137348863,8.18740532,2454971.056668,3.2515
Kepler-260 b,TIC 137348863,8.1874109,2455093.86872,3.0571
Kepler-260 b,TIC 137348863,8.187369804,2455093.87059,
Kepler-260 b,TIC 137348863,8.18746,2455093.8668,3.0823
Kepler-260 b,TIC 137348863,8.1874109,2455093.86872,3.0571
Kepler-260 b,TIC 137348863,8.1874109,2455093.86872,3.0571
Kepler-260 b,TIC 137348863,8.1874109,,
Kepler-260 b,TIC 137348863,8.187399,2455093.86771,3.027
Kepler-260 b,TIC 137348863,8.18739443,2455093.86931,
Kepler-260 b,TIC 137348863,8.18739443,2455093.86931,3.0472
Kepler-260 b,TIC 137348863,8.1874109,2455093.86872,3.0571
Kepler-268 b,TIC 137348987,25.9340674,2454982.76212,4.619
Kepler-268 b,TIC 137348987,25.9340674,2454982.76212,4.619
Kepler-268 b,TIC 137348987,25.9340674,2454982.76212,4.619
Kepler-268 b,TIC 137348987,25.93406406,2454982.76273,
Kepler-268 b,TIC 137348987,25.93399995,2454982.763226,4.7649
Kepler-268 b,TIC 137348987,25.9340674,2454982.76212,4.619
Kepler-268 b,TIC 137348987,25.93416,2454982.7608,5.509
Kepler-268 b,TIC 137348987,25.934138,2454982.76209,4.571
Kepler-268 b,TIC 137348987,25.93406406,2454982.76273,4.6142
Kepler-268 b,TIC 137348987,25.9340674,,
Kepler-268 b,TIC 137348987,,,
Kepler-268 b,TIC 137348987,25.9342243844,2454982.75717,
K2-384 f,TIC 399702475,13.62757,2457392.5987,2.16
K2-384 f,TIC 399702475,13.62749,2457392.6002,
K2-384 f,TIC 399702475,13.6274,2457406.2271,
K2-384 d,TIC 399702475,6.6791,2457392.429,1.512
K2-384 d,TIC 399702475,6.679582,2457392.4243,
K2-384 c,TIC 399702475,4.194766,2457394.4158,
K2-384 c,TIC 399702475,4.19525,2457394.411,1.272
K2-384 e,TIC 399702475,9.715043,2457398.9666,
K2-384 e,TIC 399702475,9.71601,2457398.9604,1.992
K2-385 b,TIC 257429687,2.380867,2457393.4544,
K2-385 b,TIC 257429687,2.38098,2457393.4515,1.92
Kepler-1736 b,TIC 394179552,37.8102649,2454991.35799,8.733
Kepler-1736 b,TIC 394179552,37.8101174,2454991.35976,8.693
Kepler-1736 b,TIC 394179552,37.81029892,,
Kepler-1736 b,TIC 394179552,37.80994353,2454991.367859,8.9227
Kepler-1736 b,TIC 394179552,37.8101174,2454991.35976,8.693
Kepler-1736 b,TIC 394179552,37.81062,2454991.3493,8.9077
Kepler-1736 b,TIC 394179552,37.8102649,2454991.35799,
Kepler-1736 b,TIC 394179552,37.8101174,2454991.35976,8.693
